Fielding_Percentage,Scoring,Hit_Batters,Earned_Run_Average,Triples_per_Game,Home_Runs_per_game,Slugging_Percentage,Double_Plays_per_Game,On_Base_Percentage,Stolen_Bases_per_Game,Strikeout-to-Walk_Ratio,Batting_Average,Doubles_per_Game,Shutouts,Team_Strikeouts_Per_Seven_Innings,Conf__ACC,Conf__ASUN,Conf__America East,Conf__Atlantic 10,Conf__Big 12,Conf__Big East,Conf__Big Sky,Conf__Big South,Conf__Big Ten,Conf__Big West,Conf__C-USA,Conf__CAA,Conf__Horizon,Conf__IVY,Conf__Ivy,Conf__MAAC,Conf__MAC,Conf__MEAC,Conf__MVC,Conf__MWC,Conf__NEC,Conf__OVC,Conf__Pac-12,Conf__Patriot,Conf__SEC,Conf__SWAC,Conf__SoCon,Conf__Southland,Conf__Summit,Conf__Sun Belt,Conf__WAC,Conf__WCC
0.953,5.51,11.8,3.5,0.29,0.81,0.456,0.15,0.41159999999999997,1.51,1.52,0.304,1.05,6.6,6.5840000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.962,5.67,12.6,5.07,0.2,0.96,0.482,0.12,0.4122,1.69,1.2080000000000002,0.31,1.2,6.4,6.8260000000000005,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.95,4.61,11.0,2.71,0.26,0.86,0.463,0.32,0.41479999999999995,0.68,2.3560000000000003,0.292,1.26,11.2,7.3340000000000005,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.962,4.07,13.8,3.72,0.17,0.51,0.382,0.25,0.4124,0.8,1.654,0.269,1.02,5.6,6.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.97,3.98,14.2,2.52,0.29,0.46,0.4,0.13,0.40359999999999996,1.55,2.3340000000000005,0.279,1.16,9.4,7.6240000000000006,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.958,5.35,11.8,3.93,0.29,0.84,0.469,0.43,0.41259999999999997,1.45,1.5599999999999998,0.304,1.39,6.6,6.574000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.972,5.78,11.6,2.69,0.07,1.05,0.504,0.35,0.41059999999999997,0.73,2.472,0.322,1.71,9.8,6.896000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.956,6.12,10.4,3.31,0.11,0.68,0.456,0.28,0.4226,1.04,1.5559999999999998,0.319,1.44,8.6,6.566000000000001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.97,5.85,10.8,3.13,0.23,1.36,0.511,0.36,0.413,0.96,1.8,0.299,1.28,7.6,6.428,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.955,5.17,12.0,3.06,0.13,0.74,0.46,0.4,0.4138,1.04,1.7080000000000002,0.317,1.3,7.4,6.932,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.966,3.5,14.0,4.9,0.16,0.7,0.376,0.12,0.4072,0.5,1.0819999999999999,0.235,0.96,4.2,6.566,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.954,3.62,15.8,5.65,0.19,0.58,0.36,0.17,0.40360000000000007,0.98,0.9400000000000001,0.249,0.72,3.6,6.566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.974,3.95,12.0,3.1,0.18,0.96,0.418,0.36,0.4082,0.75,2.106,0.252,1.27,8.2,6.9300000000000015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.974,4.73,13.0,4.18,0.22,0.85,0.47,0.24,0.4112,0.91,1.512,0.314,1.4,5.4,6.656000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.967,4.05,14.4,6.75,0.15,0.59,0.396,0.59,0.4018,0.31,0.692,0.261,1.39,2.0,6.566,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.971,6.58,12.2,3.93,0.31,0.94,0.512,0.46,0.4234,1.69,1.4280000000000002,0.326,1.52,9.0,6.7620000000000005,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.957,5.09,13.8,7.22,0.2,0.72,0.421,0.44,0.4072,0.41,0.752,0.277,1.22,2.0,6.909999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.969,4.51,14.0,2.83,0.12,0.88,0.433,0.26,0.41459999999999997,0.72,2.124,0.281,1.26,9.4,7.3340000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.963,5.68,11.6,2.99,0.18,0.86,0.483,0.56,0.413,0.84,2.472,0.315,1.53,9.8,6.566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.977,5.38,11.8,4.1,0.14,0.86,0.457,0.4,0.41159999999999997,1.88,1.4920000000000002,0.295,1.18,7.0,6.828,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.963,4.29,14.0,3.22,0.16,0.55,0.372,0.29,0.406,1.33,1.9,0.251,1.16,9.2,6.816000000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.966,5.8,14.0,4.94,0.16,1.04,0.485,0.33,0.41879999999999995,0.51,1.122,0.31,1.55,3.4,6.861999999999999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.959,5.93,13.0,3.26,0.07,1.02,0.476,0.43,0.42139999999999994,1.15,2.0559999999999996,0.301,1.59,10.6,6.566,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.963,4.02,15.0,3.31,0.24,0.71,0.404,0.25,0.41179999999999994,0.88,2.048,0.256,1.31,7.6,6.588000000000001,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.955,6.11,14.0,5.91,0.11,1.28,0.536,0.36,0.4192,0.66,1.1220000000000003,0.324,1.75,3.4,6.861999999999999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.9479999999999998,5.136,16.0,5.1259999999999994,0.154,0.916,0.4648,0.47000000000000003,0.42399999999999993,0.762,1.9700000000000002,0.29679999999999995,1.376,8.6,7.742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.964,5.44,11.2,3.87,0.09,0.77,0.454,0.28,0.42160000000000003,1.14,1.6059999999999999,0.305,1.49,7.2,6.574000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.963,4.74,12.8,3.89,0.22,0.52,0.423,0.44,0.4112,0.94,1.4,0.287,1.44,6.4,6.744,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.947,6.28,16.0,4.58,0.11,1.28,0.522,0.35,0.413,0.7,1.5459999999999998,0.309,1.81,7.2,6.862,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.966,5.25,12.0,3.31,0.14,0.68,0.427,0.21,0.4144,1.43,2.1420000000000003,0.274,1.61,10.8,6.5840000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.955,5.71,12.0,5.52,0.18,0.98,0.472,0.4,0.41059999999999997,1.27,1.1199999999999999,0.297,1.33,4.2,6.909999999999999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.952,5.2,15.8,5.52,0.16,0.95,0.474,0.4,0.4162,0.6,1.098,0.296,1.42,3.6,6.656000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.962,5.06,12.4,2.91,0.1,0.92,0.451,0.46,0.4144,1.28,2.0799999999999996,0.294,1.18,12.0,7.126,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.959,4.71,12.8,3.55,0.16,0.75,0.421,0.51,0.414,0.96,1.524,0.276,1.15,7.2,6.659999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.968,4.2,13.2,4.81,0.19,0.74,0.421,0.28,0.4126,0.96,1.0779999999999998,0.291,0.87,5.0,6.598000000000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.963,4.57,13.8,5.19,0.07,1.25,0.466,0.25,0.41319999999999996,0.59,1.278,0.274,1.04,4.6,6.618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.957,4.11,13.2,2.41,0.13,0.85,0.421,0.15,0.40800000000000003,0.77,2.1919999999999997,0.259,1.36,10.0,7.713999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.964,3.98,14.2,1.93,0.11,0.42,0.35,0.22,0.406,0.6,2.586,0.259,0.96,14.0,7.858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.963,4.11,13.0,3.48,0.13,0.87,0.423,0.4,0.41180000000000005,0.89,2.02,0.274,0.98,10.4,6.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.968,5.61,10.4,3.41,0.07,1.47,0.517,0.37,0.4144,1.12,1.5079999999999998,0.292,1.09,7.4,6.5840000000000005,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.961,4.92,11.8,3.24,0.28,0.58,0.411,0.4,0.414,1.06,1.5380000000000003,0.264,1.5,7.0,6.894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.953,4.11,13.0,4.07,0.25,0.49,0.399,0.11,0.41259999999999997,1.13,1.334,0.278,1.09,5.8,6.598000000000001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.959,5.09,12.2,3.86,0.05,0.35,0.384,0.38,0.41259999999999997,1.44,1.7600000000000002,0.288,1.42,5.2,6.656000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.944,4.77,12.0,2.96,0.23,0.77,0.434,0.3,0.4144,1.38,1.874,0.284,1.2,8.6,7.168000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.968,4.49,12.6,3.7,0.1,1.05,0.457,0.25,0.41200000000000003,0.36,1.8039999999999998,0.284,1.3,7.4,6.598000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.978,4.42,14.0,5.41,0.18,0.98,0.438,0.12,0.41079999999999994,0.7,1.1600000000000001,0.273,0.98,3.0,6.618,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.948,5.29,11.8,2.55,0.16,1.12,0.472,0.2,0.41179999999999994,1.47,1.8519999999999999,0.277,1.49,13.6,7.8340000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.958,3.98,14.6,2.85,0.2,0.6,0.393,0.24,0.41100000000000003,1.42,2.2340000000000004,0.27,1.06,7.4,7.176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.962,4.72,12.4,4.81,0.11,0.93,0.424,0.35,0.4152,0.54,1.232,0.265,1.09,4.2,6.706,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.953,3.81,15.0,3.95,0.15,0.34,0.345,0.3,0.4084,1.51,1.456,0.265,0.7,4.8,6.544,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.956,5.66,14.6,4.67,0.09,0.85,0.47,0.19,0.4128,0.7,1.2920000000000003,0.324,1.26,4.8,6.862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.952,5.04,12.8,4.11,0.22,0.8,0.453,0.44,0.41479999999999995,0.67,1.57,0.299,1.31,7.6,6.656000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.953,4.49,15.0,3.75,0.18,0.57,0.371,0.43,0.41259999999999997,1.29,1.616,0.25,1.04,5.6,6.502,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.953,3.47,12.8,4.32,0.19,0.53,0.345,0.3,0.404,0.45,1.268,0.236,0.87,4.0,6.648000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.968,2.93,13.0,2.98,0.16,0.38,0.353,0.2,0.40199999999999997,0.25,2.11,0.252,1.18,5.8,7.019999999999999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.952,6.33,12.8,4.97,0.22,1.43,0.561,0.26,0.41879999999999995,0.43,1.102,0.325,1.98,4.2,6.862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.947,4.47,13.2,3.35,0.25,0.83,0.429,0.4,0.41180000000000005,1.02,1.7080000000000002,0.277,1.11,5.6,6.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.961,4.37,13.4,4.09,0.15,0.9,0.429,0.21,0.4112,0.85,1.2899999999999998,0.27,1.21,6.0,6.556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.964,3.79,12.8,2.75,0.23,0.48,0.369,0.31,0.4004,0.92,2.364,0.263,0.79,10.8,7.324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.965,4.09,15.0,4.22,0.1,0.38,0.373,0.41,0.41039999999999993,1.07,1.248,0.276,1.17,4.4,6.598000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.955,3.67,13.6,4.16,0.2,0.39,0.401,0.43,0.4074,0.48,1.0659999999999998,0.293,1.22,5.0,6.647999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.9597999999999999,5.552,15.0,3.6340000000000003,0.18,0.974,0.4652,0.294,0.4276,1.2799999999999998,1.466,0.29059999999999997,1.284,5.4,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.958,3.63,14.2,4.6,0.12,0.29,0.333,0.18,0.4084,1.0,1.312,0.252,1.0,4.0,6.65,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.942,4.89,14.4,4.0,0.18,0.55,0.397,0.41,0.4168,1.07,1.452,0.284,0.96,7.8,6.656000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.964,3.22,14.0,4.45,0.13,0.55,0.364,0.35,0.404,0.51,1.206,0.247,1.02,3.6,6.798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.954,5.33,12.0,4.98,0.11,1.26,0.498,0.37,0.41200000000000003,0.7,1.47,0.292,1.41,5.0,6.656000000000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.958,4.71,13.2,5.52,0.19,0.21,0.376,0.25,0.40499999999999997,2.27,0.906,0.296,1.08,2.0,6.909999999999999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.964,4.14,13.0,2.72,0.18,0.57,0.365,0.09,0.4109999999999999,1.11,2.02,0.251,0.93,10.4,7.108,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.957,4.0,13.2,4.4,0.1,0.69,0.416,0.35,0.40919999999999995,0.79,1.2899999999999998,0.277,1.35,6.0,6.556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.966,4.44,13.4,3.83,0.13,0.43,0.402,0.22,0.413,0.41,1.4400000000000002,0.294,1.43,5.2,6.465999999999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.957,4.63,13.8,4.66,0.19,0.58,0.396,0.35,0.41259999999999997,2.06,1.156,0.276,0.92,5.0,6.787999999999999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.935,3.89,14.0,5.45,0.07,0.48,0.398,0.2,0.40700000000000003,0.43,1.052,0.296,1.13,4.2,6.566000000000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.968,4.53,12.0,4.15,0.12,0.75,0.429,0.31,0.41459999999999997,0.37,1.8780000000000001,0.287,1.29,8.0,6.634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.947,4.98,11.8,3.21,0.38,0.74,0.475,0.23,0.4144,1.26,1.488,0.304,1.55,7.0,6.894,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.963,3.38,12.6,3.2,0.06,0.72,0.373,0.21,0.4024,0.64,1.8820000000000001,0.252,0.98,7.0,7.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.964,4.33,13.6,3.64,0.04,0.89,0.448,0.43,0.41259999999999997,0.31,1.7899999999999998,0.279,1.48,8.0,6.659999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.95,4.98,12.0,4.95,0.08,1.13,0.455,0.32,0.41319999999999996,1.08,1.544,0.279,1.19,4.8,6.656000000000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.951,4.56,14.0,5.57,0.11,0.69,0.412,0.49,0.4084,0.93,1.052,0.277,1.25,2.4,6.618,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.954,4.44,13.2,4.1,0.1,0.98,0.43,0.28,0.4104,1.06,1.402,0.264,1.22,7.0,6.618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.948,5.28,12.2,4.41,0.26,0.39,0.399,0.46,0.4104,1.35,1.17,0.277,1.44,4.0,6.656000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.966,4.27,13.0,4.29,0.08,0.67,0.414,0.29,0.41259999999999997,1.0,1.332,0.284,1.33,4.8,6.606,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.963,4.36,12.8,3.16,0.25,0.34,0.385,0.2,0.4154,0.68,2.198,0.287,1.21,7.4,6.926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.963,4.71,13.2,3.88,0.08,1.05,0.442,0.25,0.4138,0.73,1.7599999999999998,0.267,0.98,5.8,6.5600000000000005,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.936,3.55,14.0,5.83,0.1,0.57,0.366,0.35,0.4024,0.37,0.9600000000000002,0.25,1.1,2.2,6.566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.973,5.76,6.0,4.17,0.2,0.88,0.477,0.39,0.4208,0.85,2.1879999999999997,0.308,1.51,9.8,6.862,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.965,4.44,14.0,3.78,0.04,0.74,0.418,0.34,0.4135999999999999,0.76,1.6,0.285,1.18,5.2,6.37,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.941,4.0,15.0,3.65,0.12,0.54,0.388,0.32,0.4114,1.54,1.5879999999999999,0.272,1.2,5.4,6.5840000000000005,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.964,5.15,10.0,3.59,0.27,0.83,0.478,0.35,0.417,1.27,2.1879999999999997,0.305,1.5,9.8,6.5920000000000005,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.962,5.52,12.6,4.2,0.33,0.31,0.396,0.23,0.414,1.21,1.3699999999999999,0.302,1.02,4.4,6.862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.966,3.43,13.2,2.76,0.22,0.47,0.383,0.08,0.39740000000000003,1.24,2.456,0.259,1.22,10.6,7.192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.966,4.64,14.2,6.01,0.19,0.81,0.43,0.38,0.40519999999999995,0.77,0.9119999999999999,0.271,1.23,2.6,6.618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.96,4.02,12.8,4.72,0.15,0.71,0.402,0.31,0.4124,0.88,1.224,0.254,1.38,5.2,6.618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.961,4.33,11.2,3.63,0.16,0.81,0.405,0.21,0.414,0.7,1.616,0.27,0.72,4.4,6.5200000000000005,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.941,4.61,13.2,4.48,0.2,0.35,0.401,0.35,0.4104,1.35,1.202,0.297,1.29,4.4,6.618,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.965,3.2,13.8,3.65,0.2,0.2,0.313,0.3,0.4016,1.04,1.3439999999999999,0.23,1.04,6.4,6.692,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.954,4.78,14.6,4.81,0.15,0.5,0.41,0.26,0.4138,0.93,1.3940000000000001,0.297,1.31,5.6,6.618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.946,3.78,7.0,3.29,0.05,0.86,0.381,0.32,0.409,0.49,2.1879999999999997,0.241,0.86,9.8,6.68,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.941,5.04,13.8,6.95,0.05,0.91,0.439,0.43,0.413,0.54,0.77,0.288,1.21,2.0,6.909999999999999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.95,3.96,12.0,2.86,0.19,0.69,0.43,0.13,0.40199999999999997,0.63,1.7,0.29,1.25,7.2,7.078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.957,4.73,12.4,3.26,0.27,0.57,0.397,0.2,0.4122,1.48,1.5239999999999998,0.282,0.86,8.0,7.302000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.959,3.09,13.6,4.75,0.11,0.51,0.347,0.38,0.40499999999999997,0.45,1.332,0.235,1.04,2.6,6.648000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.944,6.13,12.6,4.72,0.2,0.96,0.47,0.18,0.42299999999999993,1.11,1.528,0.299,1.55,7.8,6.862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.953,4.27,15.4,4.48,0.23,0.25,0.367,0.3,0.4104,1.82,1.5399999999999998,0.279,1.07,5.4,6.598000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
