mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_tweedie_variance_power,param_subsample,param_reg_alpha,param_random_state,param_n_estimators,param_min_child_weight,param_max_depth,param_learning_rate,param_gamma,param_colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
3.823134660720825,0.23996845115016333,0.007597684860229492,0.002170093063195168,1.6,1.0,0,1,300,10,3,0.02,1,0.8,"{'tweedie_variance_power': 1.6, 'subsample': 1.0, 'reg_alpha': 0, 'random_state': 1, 'n_estimators': 300, 'min_child_weight': 10, 'max_depth': 3, 'learning_rate': 0.02, 'gamma': 1, 'colsample_bytree': 0.8}",-39.47084388564431,-42.96438914216196,-44.35417897839651,-53.4992755474934,-53.5553339339575,-46.768804297530735,5.743177587927052,38
4.577057790756226,0.1784926351568333,0.005878639221191406,0.000995592405472545,1.2,1.0,0,1,200,1,5,0.5,5,0.8,"{'tweedie_variance_power': 1.2, 'subsample': 1.0, 'reg_alpha': 0, 'random_state': 1, 'n_estimators': 200, 'min_child_weight': 1, 'max_depth': 5, 'learning_rate': 0.5, 'gamma': 5, 'colsample_bytree': 0.8}",-39.23146178581631,-41.22973020207606,-49.11900599140368,-51.291351356478906,-55.067703427788615,-47.18785055271271,6.024341986149248,39
6.287730407714844,0.40470080116940377,0.013239622116088867,0.004433737022473022,1.6,0.8,0,1,300,1,5,0.5,0,0.8,"{'tweedie_variance_power': 1.6, 'subsample': 0.8, 'reg_alpha': 0, 'random_state': 1, 'n_estimators': 300, 'min_child_weight': 1, 'max_depth': 5, 'learning_rate': 0.5, 'gamma': 0, 'colsample_bytree': 0.8}",-45.126232660849546,-44.72715577760644,-41.084029711989814,-63.38491578391471,-48.6759291809032,-48.59965262305275,7.773741578446465,40
4.00273756980896,0.5729602082320745,0.007657003402709961,0.0017488187523706567,1.6,0.6,0,1,200,5,4,0.5,2,0.8,"{'tweedie_variance_power': 1.6, 'subsample': 0.6, 'reg_alpha': 0, 'random_state': 1, 'n_estimators': 200, 'min_child_weight': 5, 'max_depth': 4, 'learning_rate': 0.5, 'gamma': 2, 'colsample_bytree': 0.8}",-48.56416304034995,-45.033790068442336,-45.25174628819166,-49.91894582693897,-54.74619163314401,-48.702967371413386,3.5606802375418667,41
3.7801958084106446,0.15498096559505267,0.012082242965698242,0.008514789301062,1,0.6,0,1,300,5,3,0.02,1,1.0,"{'tweedie_variance_power': 1, 'subsample': 0.6, 'reg_alpha': 0, 'random_state': 1, 'n_estimators': 300, 'min_child_weight': 5, 'max_depth': 3, 'learning_rate': 0.02, 'gamma': 1, 'colsample_bytree': 1.0}",-47.72577924562367,-47.88655528000908,-63.908742496776014,-47.02168289786505,-47.58891563191574,-50.82633511043791,6.547692700224931,42
4.217973136901856,0.3163102161769464,0.006783437728881836,0.0011127496627954124,1.2,0.8,0,1,300,10,3,0.5,5,0.6,"{'tweedie_variance_power': 1.2, 'subsample': 0.8, 'reg_alpha': 0, 'random_state': 1, 'n_estimators': 300, 'min_child_weight': 10, 'max_depth': 3, 'learning_rate': 0.5, 'gamma': 5, 'colsample_bytree': 0.6}",-48.24657702764362,-49.60795916937644,-51.95405482505558,-50.59941610614187,-55.714088982515975,-51.22441922214669,2.5518863141914148,43
5.072487545013428,0.18726702521967287,0.00680246353149414,0.001021825043885171,1.2,0.8,0,1,200,2,5,0.5,1,1.0,"{'tweedie_variance_power': 1.2, 'subsample': 0.8, 'reg_alpha': 0, 'random_state': 1, 'n_estimators': 200, 'min_child_weight': 2, 'max_depth': 5, 'learning_rate': 0.5, 'gamma': 1, 'colsample_bytree': 1.0}",-48.41068640116984,-51.9747224857964,-51.053652903875275,-60.97276050658127,-49.84355874556349,-52.45107620859726,4.425442467195862,44
3.8473576068878175,0.6993832923325694,0.005566740036010742,0.000993479372070141,1.8,1.0,0,1,200,1,4,1,1,0.8,"{'tweedie_variance_power': 1.8, 'subsample': 1.0, 'reg_alpha': 0, 'random_state': 1, 'n_estimators': 200, 'min_child_weight': 1, 'max_depth': 4, 'learning_rate': 1, 'gamma': 1, 'colsample_bytree': 0.8}",-50.20803864312628,-49.69791289097222,-52.46791443602572,-61.833903401192075,-60.99319149233486,-55.04019217273024,5.293372867419263,45
5.695138931274414,0.9612151513658358,0.007704973220825195,0.0031166498084761783,1.4,0.6,0,1,300,5,5,0.5,1,0.6,"{'tweedie_variance_power': 1.4, 'subsample': 0.6, 'reg_alpha': 0, 'random_state': 1, 'n_estimators': 300, 'min_child_weight': 5, 'max_depth': 5, 'learning_rate': 0.5, 'gamma': 1, 'colsample_bytree': 0.6}",-54.6381327665481,-49.148766228142364,-53.536849044555964,-69.85264528584814,-64.52308999906059,-58.33989666483103,7.642309359410647,46
8.051165008544922,0.2686221877377224,0.007234001159667968,0.0027012832107947042,1.8,1.0,0,1,300,1,5,0.02,1,1.0,"{'tweedie_variance_power': 1.8, 'subsample': 1.0, 'reg_alpha': 0, 'random_state': 1, 'n_estimators': 300, 'min_child_weight': 1, 'max_depth': 5, 'learning_rate': 0.02, 'gamma': 1, 'colsample_bytree': 1.0}",-52.0464358241136,-55.76865561005955,-58.56891866597955,-67.55897866458696,-70.28103861119048,-60.84480547518602,6.96391964561273,47
3.812392473220825,0.12182734381368263,0.006459712982177734,0.0008309793286090721,1.8,0.8,0,1,300,10,4,0.02,1,0.6,"{'tweedie_variance_power': 1.8, 'subsample': 0.8, 'reg_alpha': 0, 'random_state': 1, 'n_estimators': 300, 'min_child_weight': 10, 'max_depth': 4, 'learning_rate': 0.02, 'gamma': 1, 'colsample_bytree': 0.6}",-57.871546130860786,-58.8733386191436,-62.41237975864758,-71.00197432635781,-75.06525202158431,-65.04489817131882,6.817177239839175,48
4.853176736831665,0.22241059719389775,0.017139244079589843,0.013359498590719932,1.2,0.6,0,1,300,2,3,0.5,0,1.0,"{'tweedie_variance_power': 1.2, 'subsample': 0.6, 'reg_alpha': 0, 'random_state': 1, 'n_estimators': 300, 'min_child_weight': 2, 'max_depth': 3, 'learning_rate': 0.5, 'gamma': 0, 'colsample_bytree': 1.0}",-56.981817252850426,-54.325742387806294,-69.59618496106106,-81.11862432970318,-67.04240695049688,-65.81295517638357,9.592006486381662,49
9.097523403167724,0.6672482234309681,0.006067132949829102,0.001623339414056588,1.4,0.8,0,1,300,5,5,0.5,2,1.0,"{'tweedie_variance_power': 1.4, 'subsample': 0.8, 'reg_alpha': 0, 'random_state': 1, 'n_estimators': 300, 'min_child_weight': 5, 'max_depth': 5, 'learning_rate': 0.5, 'gamma': 2, 'colsample_bytree': 1.0}",-42.842740716543055,-41.861178263897955,-44.030478414589204,-136.2735130980719,-71.05800361318146,-67.21318282125671,36.21654934398713,50
5.024220657348633,0.5092388810381092,0.0067365169525146484,0.000622110674634938,1.6,0.6,0,1,300,10,4,0.5,0,0.8,"{'tweedie_variance_power': 1.6, 'subsample': 0.6, 'reg_alpha': 0, 'random_state': 1, 'n_estimators': 300, 'min_child_weight': 10, 'max_depth': 4, 'learning_rate': 0.5, 'gamma': 0, 'colsample_bytree': 0.8}",-45.04312540734686,-51.88101748547184,-50.11190701003755,-141.4926206566126,-63.542015159493694,-70.4141371437925,36.05196856831472,51
4.3654172897338865,0.32041997307191533,0.006813955307006836,0.0012847920547880685,1.2,1.0,0,1,300,5,3,1,5,1.0,"{'tweedie_variance_power': 1.2, 'subsample': 1.0, 'reg_alpha': 0, 'random_state': 1, 'n_estimators': 300, 'min_child_weight': 5, 'max_depth': 3, 'learning_rate': 1, 'gamma': 5, 'colsample_bytree': 1.0}",-64.4622065781252,-66.74513851851998,-60.517554489995774,-86.396382844824,-117.3753895332131,-79.09933439293562,21.120878409491365,52
1.800989580154419,0.049546330126765695,0.005409622192382812,0.0008993646814224207,1.2,1.0,0,1,100,5,5,0.02,5,0.6,"{'tweedie_variance_power': 1.2, 'subsample': 1.0, 'reg_alpha': 0, 'random_state': 1, 'n_estimators': 100, 'min_child_weight': 5, 'max_depth': 5, 'learning_rate': 0.02, 'gamma': 5, 'colsample_bytree': 0.6}",-74.42244351809323,-74.74520820330379,-80.70560091001005,-87.38651721399509,-92.4228068643243,-81.9365153419453,7.061956589680998,53
2.5933199882507325,0.35832817414501816,0.007716846466064453,0.0032448879833156968,1.2,0.8,0,1,200,1,3,0.01,1,1.0,"{'tweedie_variance_power': 1.2, 'subsample': 0.8, 'reg_alpha': 0, 'random_state': 1, 'n_estimators': 200, 'min_child_weight': 1, 'max_depth': 3, 'learning_rate': 0.01, 'gamma': 1, 'colsample_bytree': 1.0}",-71.38604054450413,-77.15232569897145,-80.48985167372463,-90.83074455151919,-95.52280992824112,-83.07635447939211,8.871216064126724,54
